"Market";"Distributor";"Release date";"2014";"2015";"2016";"Total since 2014"
"DE";"Constantin Film (DE)";"13/11/2014";"915 038";"6 731";"156";"921 925"
"EUR EU";"";"";"915 038";"6 731";"156";"921 925"
"EUR OBS";"";"";"915 038";"6 731";"156";"921 925"

"Film Information - Admissions"
" - source_country_ids : _All"
" - admission_years : 2016, 2015, 2014"
" - film_id : 48889"
