"Market";"Distributor";"Release date";"2003";"2014";"2016";"2020";"Total since 2003"
"AT";"";"";"111 385";"";"";"";"111 385"
"CH";"";"";"26 584";"";"";"";"26 584"
"DE";"Constantin Film (DE)";"17/07/2003";"1 058 705";"73";"143";"328";"1 059 249"
"EUR EU";"";"";"1 170 090";"73";"143";"328";"1 170 634"
"EUR OBS";"";"";"1 196 674";"73";"143";"328";"1 197 218"

"Film Information - Admissions"
" - source_country_ids : _All"
" - admission_years : 2020, 2016, 2014, 2003"
" - film_id : 20797"
